"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene:Vradi01g00380",38.0799623954811,-0.296326330685914,0.435515529779432,-0.680403591660645,0.496248947462791,0.616262785809093
"gene:Vradi01g00390",660.66236851777,0.429950448765099,0.147191089136124,2.9210358540623,0.0034886967585284,0.0103620786175736
"gene:Vradi01g00400",311.619371848139,-0.706846336429086,0.189508881907618,-3.72988500229588,0.000191567183236557,0.000785400344168541
"gene:Vradi01g00410",2.41578536776979,-2.47082832466774,2.22478183616,-1.11059353528902,0.266743346689135,0.386094085282691
"gene:Vradi01g00420",389.025597369774,-1.2406376727555,0.24139492287734,-5.13945222197528,2.75540539942664e-07,1.99432188118612e-06
"gene:Vradi01g00430",6.95390760637479,1.32602497746116,0.921941918121709,1.43829557089962,0.15035020805305,0.245960422984808
"gene:Vradi01g00440",579.659533684036,0.0589711393461796,0.153094466268693,0.385194454009072,0.700093351999984,0.786543674546798
"gene:Vradi01g00450",515.286427979197,-0.0350948712268818,0.141826303403431,-0.247449664728642,0.804560242044614,0.864828997719731
"gene:Vradi01g00460",28.5793107040667,-0.0385843940493121,0.483732313135343,-0.0797639376191862,0.936425006513781,0.957536672370727
"gene:Vradi01g00470",157.591332686719,-0.31713500734906,0.2367534818517,-1.33951570582481,0.180402844955161,0.284357643650476
"gene:Vradi01g00480",11.6496965881358,0.657999549676275,0.70948543958444,0.927432069728843,0.35370224630462,0.478308646816866
"gene:Vradi01g00490",388.338146932958,0.304468432372614,0.17939547425651,1.69719126769758,0.089660505509897,0.161063508289916
"gene:Vradi01g00500",33.6676248519512,-0.148152034551172,0.41451757859222,-0.35740832766206,0.72078614334888,0.802978891728299
"gene:Vradi01g00510",183.671783341416,1.17215551491512,0.196997696763061,5.95009756040414,2.67982705142069e-09,2.67657566483213e-08
"gene:Vradi01g00520",12.0750542708369,0.85989661706937,0.69409665190932,1.23887158179479,0.2153930593884,0.326925069567586
"gene:Vradi01g00530",50.9596726483375,-0.00782034870121549,0.353601652064165,-0.0221162674313422,0.982355210116247,0.988034723932725
"gene:Vradi01g00540",237.529597650468,-0.161838829337494,0.181158172889068,-0.893356489285173,0.371666295685394,0.496178945955552
"gene:Vradi01g00550",412.293439662178,0.270543519334172,0.151515287877136,1.78558562059795,0.074166376834563,0.138050255869261
"gene:Vradi01g00560",4933.31845482831,-2.86566682382419,0.143309509755213,-19.9963479654562,5.92559334417293e-89,5.45189444095345e-86
"gene:Vradi01g00570",0,NA,NA,NA,NA,NA
"gene:Vradi01g00580",2321.05022087399,-0.527775701256756,0.136997525861268,-3.85244695434293,0.000116943315626929,0.000504303942575351
"gene:Vradi01g00590",662.279052551893,0.247276458298581,0.17637070518752,1.40202681639036,0.160907239014823,0.259298385063965
"gene:Vradi01g00600",0,NA,NA,NA,NA,NA
"gene:Vradi01g00610",22.7983853147879,-1.63160462590013,0.82026873512265,-1.98910985636453,0.0466890786552938,0.0940092532501867
"gene:Vradi01g00620",4195.14075243881,-0.645589963080635,0.112659199644789,-5.73046821845142,1.0015379218481e-08,9.18232979813963e-08
"gene:ENSRNA050006459",0,NA,NA,NA,NA,NA
"gene:Vradi01g00630",87.6768952253083,0.610645689562426,0.30354653437112,2.01170371069314,0.0442511792314066,0.0898640215993808
"gene:Vradi01g00640",667.858304320444,0.696603010111863,0.160649957192327,4.33615434629654,1.44997147750055e-05,7.53205044157628e-05
"gene:Vradi01g00650",560.880103719912,0.859873172260762,0.227703059154315,3.77629169961227,0.00015918056134462,0.000664285795088369
"gene:Vradi01g00660",1992.10587655435,0.270477309201057,0.11927803266566,2.26762047592799,0.0233523485818702,0.0525621073779007
"gene:Vradi01g00670",384.045584481552,-0.129432217058539,0.193102180855169,-0.670278380520292,0.502680346320503,0.622125597151368
"gene:Vradi01g00680",18.5789453359584,0.225961279613212,0.545432134980226,0.414279366985599,0.678669522744126,0.769836602021541
"gene:Vradi01g00690",106.429216136488,0.494877001471188,0.26857429146989,1.84260749144216,0.0653863393450045,0.124477572260859
"gene:Vradi01g00700",32024.9143976055,-0.46089043802441,0.143134882326523,-3.21997287127407,0.00128202728356954,0.00427906845015616
"gene:Vradi01g00710",1156.30359355209,-1.01833189662304,0.139402844112338,-7.30495782282906,2.77353728970168e-13,4.6051907376034e-12
"gene:Vradi01g00720",357.206183725593,0.379126320118092,0.167427733881381,2.26441767638505,0.0235484378002309,0.0529148617345736
"gene:Vradi01g00730",142.426102553076,0.364603956667597,0.258252271789017,1.41181316292724,0.158004981664617,0.255542955042526
"gene:Vradi01g00740",261.005777241948,-0.537928327075261,0.188235165901405,-2.85774618413766,0.00426661523217424,0.012319388747727
"gene:Vradi01g00750",199.108260837555,0.909851342659052,0.246702786159267,3.68804648226254,0.000225982374680298,0.000911211735595398
"gene:Vradi01g00760",935.495296374593,-1.14156845316813,0.147103141003758,-7.76032683856126,8.47107921365597e-15,1.70742461315455e-13
"gene:Vradi01g00770",186.565924608061,1.35102862307156,0.288465895200345,4.68349515679571,2.8202412093989e-06,1.70051629746369e-05
"gene:Vradi01g00780",546.545202753001,-2.07232388901295,0.194763410163693,-10.6402115637184,1.93689051583417e-26,1.16968743467808e-24
"gene:Vradi01g00790",226.374081845059,3.06446611630758,0.302611835031903,10.1267226246604,4.205079968529e-24,2.1080658906334e-22
"gene:Vradi01g00800",1.39128842872104,3.42346469487681,2.24704293886135,1.52354217877634,0.127623116589276,0.215637157456289
"gene:Vradi01g00810",1.78345179827135,4.90101782341765,2.20099321127483,2.22673009544584,0.0259653177884021,0.0574676008954857
"gene:Vradi01g00820",396.458677588928,1.54341702804253,0.160763962585242,9.60051620539123,7.95450340951811e-22,3.26552199024338e-20
"gene:Vradi01g00830",306.196123662769,0.361347919303097,0.176137189550685,2.05151405120561,0.0402169126908702,0.0828765127006458
"gene:Vradi01g00840",700.670201889776,-0.0262294718099851,0.174333177562169,-0.150455995678914,0.880404865834807,0.921299816469278
"gene:Vradi01g00850",1577.62666848036,0.103878355314784,0.116042084012962,0.895178298445425,0.370691783654849,0.49524625353506
"gene:Vradi01g00860",893.545897777506,-0.924066126976047,0.149165837330108,-6.19489115950233,5.83253199617447e-10,6.43801220551622e-09
"gene:Vradi01g00870",126.651388003635,-0.410303390354868,0.237541874306562,-1.7272886793229,0.0841158312920749,0.152965436256173
"gene:Vradi01g00880",468.499172098077,-0.229542770407158,0.14786576421348,-1.5523726646809,0.120573080192302,0.206039937429016
"gene:Vradi01g00890",576.722777402928,-0.611048396431457,0.138675027835744,-4.40633332452058,1.05135138037065e-05,5.648090331433e-05
"gene:Vradi01g00900",2000.78454094017,-0.710594122459994,0.174051265823039,-4.08267138477733,4.45209564499703e-05,0.000209492262284592
"gene:Vradi01g00910",19.1349062882918,-1.34784756393293,0.628180510081473,-2.14563734834453,0.0319019232628282,0.0681589734498007
"gene:Vradi01g00920",2172.75893152289,-0.606412933714514,0.134321896610477,-4.51462456246476,6.34290324068241e-06,3.57125088507968e-05
"gene:Vradi01g00930",357.527243673778,0.0338655627552424,0.160543345416877,0.210943422583508,0.83293142007884,0.885647881811906
"gene:Vradi01g00940",6.16223253007206,-0.419184441481784,1.02562773140733,-0.408710128095498,0.682752400247668,0.772827492565767
"gene:Vradi01g00950",406.037520158865,0.550582357741192,0.181750146964107,3.02933652015106,0.00245091509591416,0.00762425676515381
"gene:Vradi01g00960",0,NA,NA,NA,NA,NA
"gene:Vradi01g00970",540.165713626517,-0.306969563132998,0.225236399403758,-1.36287724340117,0.172921201778752,0.27483594319901
"gene:Vradi01g00980",120.37526106017,0.0831827055585026,0.282385630293704,0.294571311833346,0.76832138005559,0.83878793225724
"gene:Vradi01g00990",224.770970072938,-0.280536866018509,0.196108315067564,-1.43051999565576,0.152567831068989,0.248626114372793
"gene:Vradi01g01000",486.346503580919,0.0227453555140453,0.15622331865,0.145595137208701,0.884241007023392,0.924341894162154
"gene:Vradi01g01010",15.3088414679009,0.483235083675575,0.643802660159068,0.750595040343852,0.452896406889109,0.576289676224581
"gene:Vradi01g01020",31.5415044049768,1.79845162210766,0.468526359538202,3.83852815427565,0.000123774024145718,0.000530542480587333
"gene:Vradi01g01030",20.4023219007207,2.81081813298464,0.580501548783772,4.84205104856942,1.28505737812743e-06,8.24091121414152e-06
"gene:Vradi01g01040",333.054548907361,0.462276487058081,0.171074392552187,2.7021956948762,0.00688832063699337,0.0185503138917378
"gene:Vradi01g01050",24.106577753275,5.7470388053673,0.859474867585871,6.68668628032118,2.2828051796904e-11,3.03616971220557e-10
"gene:Vradi01g01060",4.88999269615536,-0.422378545830698,1.06798142654232,-0.395492407764229,0.69247952363333,0.78050531304669
"gene:Vradi01g01070",3322.23065346971,0.297727259964977,0.121516194245806,2.45010355873001,0.0142815133292735,0.0346052904698943
"gene:Vradi01g01080",28.5935222887827,0.344886665743457,0.439987498278908,0.783855602926322,0.433124843228317,0.55683919718347
"gene:Vradi01g01090",36.0925877560484,-0.545908240838053,0.415872873471981,-1.31268057058026,0.189290607319683,0.295478481944826
"gene:Vradi01g01100",1634.13003958292,0.903107066666918,0.181934608199411,4.96391025107802,6.90878787779366e-07,4.65792530478143e-06
"gene:Vradi01g01110",89.0046306607201,0.648191303015003,0.290884961280772,2.22834243530847,0.0258576885973264,0.0572861341856633
"gene:Vradi01g01120",1095.74490507735,-0.399641521806226,0.146531122884688,-2.72734907055017,0.00638454580518324,0.0173973311740193
"gene:Vradi01g01130",679.245506423892,-0.0593263071891779,0.195974932097098,-0.302723958387617,0.762100237844559,0.833695160714481
"gene:Vradi01g01140",0,NA,NA,NA,NA,NA
"gene:Vradi01g01150",1125.29993960118,-0.0288501725176079,0.129651737352625,-0.222520523879612,0.823908697992261,0.87934192734882
"gene:Vradi01g01160",194.786156285103,-0.363278351526287,0.197933382215243,-1.83535666121866,0.0664528607215827,0.12609355750895
"gene:Vradi01g01170",284.576463020493,0.00347094679916223,0.248284950936565,0.013979690617854,0.988846183994027,0.992517965492454
"gene:Vradi01g01180",1483.49598004045,-0.701559153615721,0.125171926879371,-5.60476435176891,2.08538487103025e-08,1.82628806090617e-07
"gene:Vradi01g01190",1004.97478694864,-1.49939521220054,0.14051826296897,-10.6704650379264,1.39924320531915e-26,8.58257371544971e-25
"gene:Vradi01g01200",0,NA,NA,NA,NA,NA
"gene:Vradi01g01210",0,NA,NA,NA,NA,NA
"gene:Vradi01g01220",810.903236504089,-0.558747867386611,0.170058608060397,-3.2856194329673,0.00101758392382826,0.0034972599764003
"gene:Vradi01g01230",239.681611057397,-0.582355656847355,0.203455717462195,-2.86232141377676,0.00420550187739816,0.0121676387096531
"gene:Vradi01g01240",415.104962343365,-0.416280965756508,0.167684479562171,-2.4825253168536,0.013045479742669,0.0319518240925596
"gene:Vradi01g01250",959.049822882308,-0.790238882104044,0.128210737601678,-6.16359360289415,7.11123102948877e-10,7.75099404405811e-09
"gene:Vradi01g01260",553.555998314622,-0.362235709052579,0.152530072426183,-2.37484781388196,0.0175561870058257,0.0412988902027554
"gene:ENSRNA050006022",105.577258049953,-1.44337955964754,0.453051774866936,-3.18590421607215,0.00144302363937948,0.00474964914636666
"gene:Vradi01g01270",1502.78601519731,0.209173620912672,0.147101178446574,1.42197107542984,0.15503464797704,0.251728114710773
"gene:Vradi01g01280",0.642619116851663,-2.11372378188541,3.35396965479532,-0.630215535451648,0.528553576298309,NA
"gene:Vradi01g01290",0,NA,NA,NA,NA,NA
"gene:Vradi01g01300",577.237232815965,0.822629256913823,0.142350310606068,5.77890735476032,7.51873119963271e-09,7.012550667469e-08
"gene:Vradi01g01310",325.899579223094,-0.730153979401071,0.287293989778493,-2.54148713644872,0.0110382007889127,0.0277972143840578
"gene:Vradi01g01320",32.7268630509427,-0.506827632435378,0.493904997281304,-1.02616421219709,0.304814187231312,0.426478102020301
"gene:Vradi01g01330",1011.05791318567,0.959631339702991,0.244108154428936,3.93117281128089,8.45324808783158e-05,0.000376044520312212
"gene:Vradi01g01340",301.40329788963,-0.631660255284593,0.193968749188451,-3.25650527689335,0.00112792833904593,0.00383103738349999
"gene:Vradi01g01350",1264.00852579562,0.705069518240386,0.128755915984143,5.47601648321325,4.35007186154628e-08,3.62297518564672e-07
"gene:Vradi01g01360",589.238458443179,-0.242219120895864,0.202332403049533,-1.19713460249155,0.231254094825862,0.345193915147913
"gene:Vradi01g01370",1168.76981234849,-0.139848099541122,0.165515248173055,-0.844925776233638,0.398152281749755,0.522879919298734
"gene:Vradi01g01380",1001.61670371151,-0.030820278392958,0.136486543985345,-0.225811845571145,0.821347763588054,0.87732707575502
"gene:Vradi01g01390",5.62217489989942,0.340502966948252,1.04634654053445,0.325420836938334,0.744862587396246,0.820912889618424
"gene:Vradi01g01400",113.292316458583,0.371428715428279,0.237483577262379,1.56401853008098,0.117813216828135,0.202118736910043
"gene:Vradi01g01410",0,NA,NA,NA,NA,NA
"gene:Vradi01g01420",181.535890848233,0.521946802250197,0.243760558877315,2.14122745966009,0.0322556996542982,0.0687720008578079
"gene:Vradi01g01430",178.928820952642,2.32007321270447,0.310571135022504,7.47034399232353,7.99854485152686e-14,1.43469311952674e-12
"gene:Vradi01g01440",155.768596597489,0.829388896904844,0.209566108454276,3.95764803298719,7.56913787933943e-05,0.000340589429144845
"gene:Vradi01g01450",0,NA,NA,NA,NA,NA
"gene:Vradi01g01460",1098.56629843351,0.427241446905083,0.177995541209673,2.40029297364143,0.0163819544474066,0.0388931958238212
"gene:Vradi01g01470",3430.76422618739,-0.176428235403918,0.129948753517911,-1.35767547304408,0.174566682777006,0.276988026042246
"gene:Vradi01g01480",315.727353467224,-0.82346520950147,0.18111487985551,-4.54664580932508,5.45076123477774e-06,3.11378219405255e-05
"gene:Vradi01g01490",7.68010946207988,2.43847447630189,0.961254860536682,2.53676166062812,0.01118830966892,0.0280981201662339
"gene:Vradi01g01500",317.194740299111,1.77501875828304,0.171932183509354,10.3239470473338,5.49180363115302e-25,2.95179727130118e-23
"gene:Vradi01g01510",1117.44009222266,2.34486526151579,0.147608476391279,15.88570872651,7.95932377779266e-57,2.30540339274917e-54
"gene:Vradi01g01520",86.9227352858745,0.770565305346906,0.271859483351025,2.83442496045632,0.0045908238237868,0.0130955659874887
"gene:Vradi01g01530",119.74464377376,-2.28724119572617,0.288777599157045,-7.92042458418776,2.36700908642158e-15,5.09950263370798e-14
"gene:Vradi01g01540",8.41410370291573,0.779245286940148,0.828537228005951,0.940507270645599,0.346957421996671,0.471482279535181
"gene:Vradi01g01550",0,NA,NA,NA,NA,NA
"gene:Vradi01g01560",506.06838020905,0.389721845245519,0.143863697003898,2.7089658709032,0.00674932821719697,0.0182262159263083
"gene:Vradi01g01570",1204.27011631904,0.153104306831232,0.145212390406893,1.05434740384223,0.291723893081288,0.412666492871884
"gene:Vradi01g01580",0,NA,NA,NA,NA,NA
"gene:Vradi01g01590",6.09664310402075,2.66256946765387,1.16983929242649,2.27601302579874,0.0228452300049587,0.0516436251636882
"gene:ENSRNA050006019",2.91195598524796,2.36832331320547,1.40737769847644,1.682791560339,0.0924154494038356,0.1651588258827
"gene:ENSRNA050006024",3.67431544689539,-0.140681943472282,1.20451054486277,-0.116795941780908,0.907021759732045,0.939456151511086
"gene:ENSRNA050006014",1.51750000969122,0.40617437472957,1.96118812088724,0.207106279302679,0.835926858241672,0.887987774365525
"gene:Vradi01g01600",978.186762067172,0.846558473507146,0.179015611163776,4.72896451881315,2.25667812728711e-06,1.38533942955556e-05
"gene:Vradi01g01610",10.9322564144131,-0.186304081381186,0.70091702437331,-0.265800479803955,0.790392873674311,0.854769752965491
"gene:Vradi01g01620",16.3049179455978,8.09035155602285,1.32625584467234,6.10014394170049,1.05972990800834e-09,1.11919213309645e-08
"gene:ENSRNA050006021",0.630439447675449,3.36912478896914,4.02994119737806,0.836023312489311,0.403141788272221,NA
"gene:ENSRNA050006020",0,NA,NA,NA,NA,NA
"gene:Vradi01g01630",963.954147284895,0.608137653081103,0.20667748917073,2.94244746015246,0.00325629036236114,0.00975824655463311
"gene:Vradi01g01640",10.5765565199405,-2.21664486731884,0.892254979430006,-2.4843177325106,0.012979993661256,0.0318263177387844
"gene:Vradi01g01650",608.943575204008,0.604441898570881,0.143616591097748,4.20871915947013,2.56822355422091e-05,0.00012617748515716
"gene:Vradi01g01660",318.105894678176,-0.200086511196149,0.16276627502833,-1.22928727810059,0.218964115414562,0.330746655653754
"gene:Vradi01g01670",16.7011793338857,0.470058127198666,0.574226387328713,0.818593742069857,0.413018238578948,0.537662777329448
"gene:Vradi01g01680",572.411592427472,0.0902612707024453,0.140201757646898,0.643795571591699,0.519708005781976,0.637499248563711
"gene:Vradi01g01690",0,NA,NA,NA,NA,NA
"gene:Vradi01g01700",0,NA,NA,NA,NA,NA
"gene:Vradi01g01710",97.2545443032784,-0.20332442893154,0.266988829690329,-0.761546575440513,0.446330670887774,0.570114987615816
"gene:Vradi01g01720",248.424684641665,-0.459805754163072,0.178549149454983,-2.57523351730668,0.0100172430584943,0.0255845360349296
"gene:Vradi01g01730",367.638443900475,-0.472314172236761,0.20017464603586,-2.35951046543701,0.0182990647113207,0.042789007497349
"gene:Vradi01g01740",34.3000249586407,-0.7350609232973,0.472662330631266,-1.55515021117842,0.119910298899206,0.205065658900741
"gene:Vradi01g01750",341.772675685734,0.498740721612732,0.171183336123587,2.91348873615049,0.00357414730957102,0.0105657225607636
"gene:Vradi01g01760",248.417075246328,0.827161980201008,0.204777412750559,4.03932235050054,5.36058512389798e-05,0.000248282238445035
"gene:Vradi01g01770",509.16545448022,0.618892556349089,0.157922281451798,3.9189691958572,8.89284780003553e-05,0.000393230950519748
"gene:Vradi01g01780",184.126610623701,0.80631637950679,0.201683633888905,3.99792667337072,6.38997383576241e-05,0.000292238540249005
"gene:Vradi01g01790",584.062477179751,1.25832914959041,0.141275493629695,8.90691738008501,5.24711314960569e-19,1.67832508738206e-17
"gene:Vradi01g01800",177.524034636049,-0.138220637245021,0.234188249300759,-0.590211667996671,0.55504875055585,0.669818494517711
"gene:Vradi01g01810",41.5386711212409,-0.871692650443816,0.44785963480882,-1.94635234500631,0.051612429815672,0.102108527036039
"gene:Vradi01g01820",35.8108557199702,1.03807333773808,0.414765571134231,2.50279533785635,0.0123216773499828,0.0304171962485923
"gene:Vradi01g01830",271.17273046837,0.350604133579676,0.178192894137648,1.9675539548106,0.0491193821076841,0.098006921233102
"gene:Vradi01g01840",0,NA,NA,NA,NA,NA
"gene:Vradi01g01850",122.466893554513,-0.00261271317066589,0.229234070027233,-0.011397577900857,0.990906245449818,0.993701646796218
"gene:Vradi01g01860",2.90436201899371,-0.555301834755155,1.57384666976081,-0.35283096214166,0.724215170261841,0.80599469745734
"gene:Vradi01g01870",2386.75016573258,0.00160382655940003,0.105605932098662,0.0151868983827695,0.987883074034132,0.991750908919632
"gene:Vradi01g01880",0.153658824406594,-0.238559890012036,4.56209215174643,-0.0522917736154699,0.958296208054545,NA
"gene:Vradi01g01890",1.62956450684618,2.65000343164227,2.07859511263308,1.27490121358235,0.20234420949768,0.311104470731664
"gene:Vradi01g01900",3716.2932777542,-0.00253206108598853,0.134363226593702,-0.0188448964064041,0.984964838019149,0.989837768662137
"gene:Vradi01g01910",25.8384809050993,-1.38273596531498,0.522189761068843,-2.64795687009399,0.00809798558648949,0.0213305140717888
"gene:Vradi01g01920",0.797708780108387,-2.4283475850686,2.72464550650436,-0.891252670951715,0.37279363337458,0.497344355135773
"gene:Vradi01g01930",32.6961695609891,1.66436646509839,0.457619974830206,3.63700571793426,0.000275825810413836,0.00108889235251964
"gene:Vradi01g01940",131.848230534533,-0.109515284028512,0.252930289552148,-0.432986038257518,0.665024912868777,0.759522063686056
"gene:Vradi01g01950",214.236115527347,-0.719243404832513,0.212475677675834,-3.38506229371738,0.00071162102880245,0.0025423355974647
"gene:Vradi01g01960",568.59564190445,0.02746373384585,0.136328245384822,0.201452998740844,0.840344377535925,0.891326797052033
"gene:Vradi01g01970",0,NA,NA,NA,NA,NA
"gene:Vradi01g01980",0.23060247011918,2.10350246605402,4.54977635677437,0.462330958954063,0.643844001611716,NA
"gene:Vradi01g01990",0,NA,NA,NA,NA,NA
"gene:Vradi01g02000",0,NA,NA,NA,NA,NA
"gene:Vradi01g02010",0.23060247011918,2.10350246605402,4.54977635677437,0.462330958954063,0.643844001611716,NA
"gene:Vradi01g02020",0.776424664076085,3.6981029904852,3.00948067380377,1.22881765703817,0.21914017980579,0.330746655653754
"gene:Vradi01g02030",0,NA,NA,NA,NA,NA
"gene:Vradi01g02040",0,NA,NA,NA,NA,NA
"gene:Vradi01g02050",0.321309558425832,-1.11407462472254,4.28246453639973,-0.260148009458859,0.794749606220101,NA
"gene:Vradi01g02060",0,NA,NA,NA,NA,NA
"gene:Vradi01g02070",682.727068314255,-0.253822220568156,0.130247245564863,-1.9487722712858,0.0513226265749436,0.101638035231539
"gene:ENSRNA050006016",0,NA,NA,NA,NA,NA
"gene:ENSRNA050006018",4.94316971008683,4.39383794912548,1.47372013148434,2.98146022114795,0.00286877313500414,0.00874327369536238
"gene:Vradi01g02080",278.062333288833,-0.754780874669759,0.217671814365131,-3.46751772557774,0.000525289096716332,0.00193546449039815
"gene:Vradi01g02090",119.156451562637,-0.45483716046011,0.256389914937477,-1.77400566075708,0.076062213970859,0.140963172284862
"gene:Vradi01g02100",757.90327576619,0.204094577238691,0.13150169654826,1.55202999349739,0.120655047092525,0.206134963579921
"gene:Vradi01g02110",3.8036755430017,0.778775659233673,1.24819973725825,0.623919102037549,0.53268071468501,0.649591381443025
"gene:Vradi01g02120",1438.30420567223,-0.21286746174074,0.114459188695512,-1.85976734735572,0.0629184489633354,0.120719757143711
"gene:Vradi01g02130",2801.97557265832,0.121100630292494,0.126830123147305,0.954825456976366,0.339665971414295,0.463669225968541
"gene:Vradi01g02140",503.336847378258,0.452435691655803,0.16783355771817,2.69574033826742,0.00702323914191965,0.0188487445811196
"gene:Vradi01g02150",526.616441095163,-0.91363508660115,0.154126990383909,-5.92780722134007,3.07006609027331e-09,3.02526971281322e-08
"gene:Vradi01g02160",790.911644262417,-0.1188183373286,0.129439556476866,-0.917944564726899,0.358647888846915,0.482962688717572
"gene:Vradi01g02170",626.852641813009,-0.129273966120598,0.15235170191536,-0.848523281954652,0.396146612028228,0.52086728011386
"gene:Vradi01g02180",102.589882179114,0.432163230562036,0.285172228378107,1.51544641292712,0.129659391174179,0.218511209713968
"gene:Vradi01g02190",26.9414306210699,1.33167969985735,0.457992126863195,2.90764758114527,0.00364158469856415,0.0107326222480199
"gene:Vradi01g02200",208.154122090321,-1.65856374377193,0.230918315222829,-7.18246944670225,6.84633649053219e-13,1.08384158955885e-11
"gene:Vradi01g02210",164.535260826517,1.0996701725934,0.234953234435449,4.68037894960547,2.86345142774883e-06,1.72391238573593e-05
"gene:Vradi01g02220",128.791394869389,-1.58899858131368,0.290325962713794,-5.473153576968,4.42096658000176e-08,3.67029396379021e-07
"gene:Vradi01g02230",905.90705122719,0.212164753364982,0.20653753564616,1.02724549656902,0.30430487967635,0.42595602497027
"gene:Vradi01g02240",189.784170959984,-0.733270057357872,0.287953576311073,-2.54648706486538,0.0108813244197571,0.0274773644251568
